VG,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V,is_oxide
0.3,2.345833e-06,-0.128229,7.012087e+07,1.426109e+12,0.000000,0.000000,0
0.3,2.537588e-06,-0.133009,5.828466e+07,1.715717e+12,0.000000,0.000000,0
0.3,2.744684e-06,-0.138107,4.785316e+07,2.089726e+12,0.000000,0.000000,0
0.3,2.968347e-06,-0.143538,3.878528e+07,2.578298e+12,0.000000,0.000000,0
0.3,3.209903e-06,-0.149317,3.101581e+07,3.224162e+12,0.000000,0.000000,0
0.3,3.470784e-06,-0.155457,2.445879e+07,4.088510e+12,0.000000,0.000000,0
0.3,3.752535e-06,-0.161970,1.901166e+07,5.259929e+12,0.000000,0.000000,0
0.3,4.056826e-06,-0.168867,1.456021e+07,6.868034e+12,0.000000,0.000000,0
0.3,4.385461e-06,-0.176154,1.098366e+07,9.104434e+12,0.000000,0.000000,0
0.3,4.740386e-06,-0.183837,8.159842e+06,1.225514e+13,0.000000,0.000000,0
0.3,5.123706e-06,-0.191915,5.969843e+06,1.675086e+13,0.000000,0.000000,0
0.3,5.537690e-06,-0.200386,4.301969e+06,2.324517e+13,0.000000,0.000000,0
0.3,5.984794e-06,-0.209237,3.054765e+06,3.273574e+13,0.000000,0.000000,0
0.3,6.467666e-06,-0.218450,2.138985e+06,4.675115e+13,0.000000,0.000000,0
0.3,6.989168e-06,-0.227996,1.478524e+06,6.763500e+13,0.000000,0.000000,0
0.3,7.552390e-06,-0.237838,1.010420e+06,9.896875e+13,-0.000000,-0.000000,0
0.3,8.160669e-06,-0.247921,6.840925e+05,1.461791e+14,0.000000,0.000000,0
0.3,8.817611e-06,-0.258177,4.600622e+05,2.173619e+14,0.000000,0.000000,0
0.3,9.527109e-06,-0.268520,3.083579e+05,3.242984e+14,0.000000,0.000000,0
0.3,1.029337e-05,-0.278845,2.068266e+05,4.834967e+14,0.000000,0.000000,0
0.3,1.112092e-05,-0.289025,1.395044e+05,7.168231e+14,0.000000,0.000000,0
0.3,1.201469e-05,-0.298915,9.515708e+04,1.050894e+15,0.000000,0.000000,0
0.3,1.297995e-05,-0.308355,6.604867e+04,1.514035e+15,0.000000,0.000000,0
0.3,1.402243e-05,-0.317176,4.695420e+04,2.129735e+15,0.000000,0.000000,0
0.3,1.514832e-05,-0.325217,3.440251e+04,2.906765e+15,0.000000,0.000000,0
0.3,1.636427e-05,-0.332340,2.611791e+04,3.828791e+15,0.000000,0.000000,0
0.3,1.767750e-05,-0.338447,2.062253e+04,4.849066e+15,0.000000,0.000000,0
0.3,1.909579e-05,-0.343500,1.696137e+04,5.895750e+15,0.000000,0.000000,0
0.3,2.062754e-05,-0.347522,1.451718e+04,6.888390e+15,0.000000,0.000000,0
0.3,2.228183e-05,-0.350599,1.288850e+04,7.758852e+15,0.000000,0.000000,0
0.3,2.406847e-05,-0.352856,1.181101e+04,8.466679e+15,0.000000,0.000000,0
0.3,2.599803e-05,-0.354443,1.110763e+04,9.002823e+15,0.000000,0.000000,0
0.3,2.808196e-05,-0.355512,1.065754e+04,9.383025e+15,0.000000,0.000000,0
0.3,3.033261e-05,-0.356202,1.037707e+04,9.636628e+15,0.000000,0.000000,0
0.3,3.276331e-05,-0.356627,1.020793e+04,9.796310e+15,0.000000,0.000000,0
0.3,3.538846e-05,-0.356876,1.010977e+04,9.891426e+15,0.000000,0.000000,0
0.3,3.822363e-05,-0.357016,1.005524e+04,9.945061e+15,0.000000,0.000000,0
0.3,4.128560e-05,-0.357090,1.002640e+04,9.973674e+15,0.000000,0.000000,0
0.3,4.459254e-05,-0.357128,1.001192e+04,9.988090e+15,0.000000,0.000000,0
0.3,4.816403e-05,-0.357145,1.000507e+04,9.994930e+15,0.000000,0.000000,0
0.3,5.202124e-05,-0.357153,1.000202e+04,9.997977e+15,0.000000,0.000000,0
0.3,5.618703e-05,-0.357157,1.000075e+04,9.999247e+15,0.000000,0.000000,0
0.3,6.068608e-05,-0.357158,1.000026e+04,9.999739e+15,0.000000,0.000000,0
0.3,6.554506e-05,-0.357158,1.000008e+04,9.999916e+15,0.000000,0.000000,0
0.3,7.079275e-05,-0.357159,1.000002e+04,9.999975e+15,0.000000,0.000000,0
0.3,7.646026e-05,-0.357159,1.000001e+04,9.999993e+15,0.000000,0.000000,0
0.3,8.258117e-05,-0.357159,1.000000e+04,9.999998e+15,0.000000,0.000000,0
0.3,8.919175e-05,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,9.633118e-05,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.040418e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.123692e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.213628e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.310759e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.415661e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.528955e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.651312e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.783458e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,1.926175e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.3,2.000000e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,-9.285714e-08,0.242841,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-8.571429e-08,0.241947,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-7.857143e-08,0.241053,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-7.142857e-08,0.240158,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-6.428571e-08,0.239264,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-5.714286e-08,0.238369,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-5.000000e-08,0.237475,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-4.285714e-08,0.236581,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-3.571429e-08,0.235686,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-2.857143e-08,0.234792,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-2.142857e-08,0.233897,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-1.428571e-08,0.233003,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-7.142857e-09,0.232109,0.000000e+00,0.000000e+00,nan,nan,1
0.6,-0.000000e+00,0.231214,7.660011e+13,1.305481e+06,0.000000,0.000000,0
0.6,4.088455e-09,0.231044,7.609626e+13,1.314125e+06,0.000000,0.000000,0
0.6,8.503985e-09,0.230859,7.555590e+13,1.323523e+06,0.000000,0.000000,0
0.6,1.327276e-08,0.230661,7.497672e+13,1.333747e+06,0.000000,0.000000,0
0.6,1.842303e-08,0.230446,7.435631e+13,1.344876e+06,0.000000,0.000000,0
0.6,2.398533e-08,0.230214,7.369216e+13,1.356996e+06,-0.000000,-0.000000,0
0.6,2.999261e-08,0.229963,7.298170e+13,1.370207e+06,0.000000,0.000000,0
0.6,3.648048e-08,0.229693,7.222226e+13,1.384615e+06,-0.000000,-0.000000,0
0.6,4.348737e-08,0.229401,7.141115e+13,1.400342e+06,0.000000,0.000000,0
0.6,5.105481e-08,0.229086,7.054561e+13,1.417523e+06,-0.000000,-0.000000,0
0.6,5.922765e-08,0.228745,6.962288e+13,1.436309e+06,-0.000000,-0.000000,0
0.6,6.805432e-08,0.228378,6.864019e+13,1.456872e+06,0.000000,0.000000,0
0.6,7.758712e-08,0.227981,6.759482e+13,1.479403e+06,0.000000,0.000000,0
0.6,8.788254e-08,0.227553,6.648409e+13,1.504119e+06,0.000000,0.000000,0
0.6,9.900160e-08,0.227090,6.530547e+13,1.531265e+06,0.000000,0.000000,0
0.6,1.110102e-07,0.226591,6.405656e+13,1.561120e+06,0.000000,0.000000,0
0.6,1.239795e-07,0.226052,6.273515e+13,1.594003e+06,0.000000,0.000000,0
0.6,1.379863e-07,0.225471,6.133934e+13,1.630275e+06,-0.000000,-0.000000,0
0.6,1.531136e-07,0.224843,5.986751e+13,1.670355e+06,-0.000000,-0.000000,0
0.6,1.694512e-07,0.224165,5.831848e+13,1.714722e+06,0.000000,0.000000,0
0.6,1.870957e-07,0.223434,5.669153e+13,1.763932e+06,0.000000,0.000000,0
0.6,2.061518e-07,0.222644,5.498653e+13,1.818627e+06,-0.000000,-0.000000,0
0.6,2.267324e-07,0.221792,5.320398e+13,1.879558e+06,0.000000,0.000000,0
0.6,2.489595e-07,0.220873,5.134515e+13,1.947604e+06,0.000000,0.000000,0
0.6,2.729647e-07,0.219881,4.941214e+13,2.023794e+06,0.000000,0.000000,0
0.6,2.988903e-07,0.218810,4.740798e+13,2.109349e+06,-0.000000,-0.000000,0
0.6,3.268900e-07,0.217655,4.533676e+13,2.205716e+06,-0.000000,-0.000000,0
0.6,3.571296e-07,0.216410,4.320364e+13,2.314620e+06,0.000000,0.000000,0
0.6,3.897885e-07,0.215066,4.101499e+13,2.438133e+06,0.000000,0.000000,0
0.6,4.250600e-07,0.213616,3.877840e+13,2.578755e+06,0.000000,0.000000,0
0.6,4.631533e-07,0.212053,3.650273e+13,2.739521e+06,0.000000,0.000000,0
0.6,5.042940e-07,0.210367,3.419812e+13,2.924137e+06,0.000000,0.000000,0
0.6,5.487259e-07,0.208549,3.187593e+13,3.137164e+06,-0.000000,-0.000000,0
0.6,5.967125e-07,0.206589,2.954868e+13,3.384246e+06,0.000000,0.000000,0
0.6,6.485379e-07,0.204476,2.722994e+13,3.672428e+06,0.000000,0.000000,0
0.6,7.045094e-07,0.202199,2.493415e+13,4.010563e+06,0.000000,0.000000,0
0.6,7.649586e-07,0.199745,2.267640e+13,4.409872e+06,0.000000,0.000000,0
0.6,8.302438e-07,0.197102,2.047211e+13,4.884694e+06,0.000000,0.000000,0
0.6,9.007517e-07,0.194254,1.833678e+13,5.453521e+06,0.000000,0.000000,0
0.6,9.769003e-07,0.191187,1.628552e+13,6.140425e+06,0.000000,0.000000,0
0.6,1.059141e-06,0.187885,1.433270e+13,6.977055e+06,0.000000,0.000000,0
0.6,1.147961e-06,0.184330,1.249148e+13,8.005456e+06,0.000000,0.000000,0
0.6,1.243886e-06,0.180505,1.077342e+13,9.282107e+06,0.000000,0.000000,0
0.6,1.347485e-06,0.176390,9.187997e+12,1.088376e+07,0.000000,0.000000,0
0.6,1.459372e-06,0.171964,7.742321e+12,1.291602e+07,0.000000,0.000000,0
0.6,1.580211e-06,0.167206,6.440790e+12,1.552605e+07,0.000000,0.000000,0
0.6,1.710716e-06,0.162093,5.284927e+12,1.892174e+07,0.000000,0.000000,0
0.6,1.851662e-06,0.156600,4.273307e+12,2.340108e+07,0.000000,0.000000,0
0.6,2.003883e-06,0.150702,3.401630e+12,2.939767e+07,0.000000,0.000000,0
0.6,2.168282e-06,0.144373,2.662934e+12,3.755256e+07,0.000000,0.000000,0
0.6,2.345833e-06,0.137584,2.047937e+12,4.882963e+07,0.000000,0.000000,0
0.6,2.537588e-06,0.130307,1.545501e+12,6.470393e+07,0.000000,0.000000,0
0.6,2.744684e-06,0.122512,1.143183e+12,8.747510e+07,0.000000,0.000000,0
0.6,2.968347e-06,0.114168,8.278225e+11,1.207988e+08,-0.000000,-0.000000,0
0.6,3.209903e-06,0.105243,5.861443e+11,1.706064e+08,0.000000,0.000000,0
0.6,3.470784e-06,0.095705,4.053034e+11,2.467288e+08,0.000000,0.000000,0
0.6,3.752535e-06,0.085523,2.733532e+11,3.658271e+08,0.000000,0.000000,0
0.6,4.056826e-06,0.074664,1.795975e+11,5.568008e+08,0.000000,0.000000,0
0.6,4.385461e-06,0.063097,1.148113e+11,8.709947e+08,0.000000,0.000000,0
0.6,4.740386e-06,0.050792,7.133051e+10,1.401925e+09,0.000000,0.000000,0
0.6,5.123706e-06,0.037722,4.302349e+10,2.324312e+09,0.000000,0.000000,0
0.6,5.537690e-06,0.023862,2.516855e+10,3.973212e+09,-0.000000,-0.000000,0
0.6,5.984794e-06,0.009190,1.426871e+10,7.008344e+09,-0.000000,0.000000,0
0.6,6.467666e-06,-0.006308,7.834776e+09,1.276361e+10,0.000000,0.000000,0
0.6,6.989168e-06,-0.022641,4.165281e+09,2.400798e+10,0.000000,0.000000,0
0.6,7.552390e-06,-0.039808,2.144115e+09,4.663929e+10,0.000000,0.000000,0
0.6,8.160669e-06,-0.057798,1.069147e+09,9.353253e+10,0.000000,0.000000,0
0.6,8.817611e-06,-0.076584,5.169485e+08,1.934429e+11,0.000000,0.000000,0
0.6,9.527109e-06,-0.096123,2.427751e+08,4.119038e+11,0.000000,0.000000,0
0.6,1.029337e-05,-0.116351,1.110174e+08,9.007596e+11,0.000000,0.000000,0
0.6,1.112092e-05,-0.137177,4.960506e+07,2.015923e+12,0.000000,0.000000,0
0.6,1.201469e-05,-0.158480,2.175972e+07,4.595647e+12,0.000000,0.000000,0
0.6,1.297995e-05,-0.180100,9.428694e+06,1.060592e+13,0.000000,0.000000,0
0.6,1.402243e-05,-0.201833,4.067758e+06,2.458357e+13,0.000000,0.000000,0
0.6,1.514832e-05,-0.223421,1.764768e+06,5.666466e+13,0.000000,0.000000,0
0.6,1.636427e-05,-0.244547,7.794523e+05,1.282952e+14,0.000000,0.000000,0
0.6,1.767750e-05,-0.264828,3.557080e+05,2.811295e+14,0.000000,0.000000,0
0.6,1.909579e-05,-0.283819,1.706297e+05,5.860645e+14,0.000000,0.000000,0
0.6,2.062754e-05,-0.301040,8.765042e+04,1.140896e+15,0.000000,0.000000,0
0.6,2.228183e-05,-0.316028,4.908713e+04,2.037194e+15,0.000000,0.000000,0
0.6,2.406847e-05,-0.328429,3.038309e+04,3.291305e+15,0.000000,0.000000,0
0.6,2.599803e-05,-0.338103,2.089886e+04,4.784951e+15,0.000000,0.000000,0
0.6,2.808196e-05,-0.345177,1.589555e+04,6.291069e+15,0.000000,0.000000,0
0.6,3.033261e-05,-0.350020,1.318030e+04,7.587082e+15,0.000000,0.000000,0
0.6,3.276331e-05,-0.353127,1.168786e+04,8.555887e+15,0.000000,0.000000,0
0.6,3.538846e-05,-0.355000,1.087098e+04,9.198802e+15,0.000000,0.000000,0
0.6,3.822363e-05,-0.356063,1.043273e+04,9.585218e+15,0.000000,0.000000,0
0.6,4.128560e-05,-0.356633,1.020534e+04,9.798794e+15,0.000000,0.000000,0
0.6,4.459254e-05,-0.356921,1.009244e+04,9.908407e+15,0.000000,0.000000,0
0.6,4.816403e-05,-0.357057,1.003926e+04,9.960896e+15,0.000000,0.000000,0
0.6,5.202124e-05,-0.357118,1.001565e+04,9.984378e+15,0.000000,0.000000,0
0.6,5.618703e-05,-0.357144,1.000583e+04,9.994178e+15,0.000000,0.000000,0
0.6,6.068608e-05,-0.357153,1.000202e+04,9.997984e+15,0.000000,0.000000,0
0.6,6.554506e-05,-0.357157,1.000065e+04,9.999354e+15,0.000000,0.000000,0
0.6,7.079275e-05,-0.357158,1.000019e+04,9.999809e+15,0.000000,0.000000,0
0.6,7.646026e-05,-0.357158,1.000005e+04,9.999948e+15,0.000000,0.000000,0
0.6,8.258117e-05,-0.357159,1.000001e+04,9.999987e+15,0.000000,0.000000,0
0.6,8.919175e-05,-0.357159,1.000000e+04,9.999997e+15,0.000000,0.000000,0
0.6,9.633118e-05,-0.357159,1.000000e+04,9.999999e+15,0.000000,0.000000,0
0.6,1.040418e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.123692e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.213628e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.310759e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.415661e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.528955e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.651312e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.783458e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,1.926175e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.6,2.000000e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,-9.285714e-08,0.542841,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-8.571429e-08,0.539569,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-7.857143e-08,0.536296,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-7.142857e-08,0.533023,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-6.428571e-08,0.529750,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-5.714286e-08,0.526478,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-5.000000e-08,0.523205,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-4.285714e-08,0.519932,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-3.571429e-08,0.516659,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-2.857143e-08,0.513387,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-2.142857e-08,0.510114,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-1.428571e-08,0.506841,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-7.142857e-09,0.503568,0.000000e+00,0.000000e+00,nan,nan,1
0.9,-0.000000e+00,0.500296,2.538620e+18,3.939148e+01,0.000000,0.000000,0
0.9,4.088455e-09,0.499680,2.478905e+18,4.034039e+01,0.000000,0.000000,0
0.9,8.503985e-09,0.499023,2.416665e+18,4.137933e+01,-0.000000,-0.000000,0
0.9,1.327276e-08,0.498321,2.351948e+18,4.251795e+01,0.000000,0.000000,0
0.9,1.842303e-08,0.497573,2.284823e+18,4.376707e+01,0.000000,0.000000,0
0.9,2.398533e-08,0.496775,2.215384e+18,4.513891e+01,0.000000,0.000000,0
0.9,2.999261e-08,0.495925,2.143749e+18,4.664724e+01,0.000000,0.000000,0
0.9,3.648048e-08,0.495021,2.070065e+18,4.830767e+01,0.000000,0.000000,0
0.9,4.348737e-08,0.494059,1.994500e+18,5.013787e+01,-0.000000,-0.000000,0
0.9,5.105481e-08,0.493038,1.917254e+18,5.215794e+01,0.000000,0.000000,0
0.9,5.922765e-08,0.491955,1.838547e+18,5.439079e+01,0.000000,0.000000,0
0.9,6.805432e-08,0.490806,1.758627e+18,5.686254e+01,0.000000,0.000000,0
0.9,7.758712e-08,0.489589,1.677764e+18,5.960314e+01,0.000000,0.000000,0
0.9,8.788254e-08,0.488301,1.596247e+18,6.264694e+01,0.000000,0.000000,0
0.9,9.900160e-08,0.486940,1.514383e+18,6.603349e+01,0.000000,0.000000,0
0.9,1.110102e-07,0.485503,1.432492e+18,6.980841e+01,0.000000,0.000000,0
0.9,1.239795e-07,0.483987,1.350903e+18,7.402454e+01,-0.000000,-0.000000,0
0.9,1.379863e-07,0.482390,1.269951e+18,7.874320e+01,0.000000,0.000000,0
0.9,1.531136e-07,0.480708,1.189968e+18,8.403585e+01,-0.000000,-0.000000,0
0.9,1.694512e-07,0.478939,1.111284e+18,8.998600e+01,0.000000,0.000000,0
0.9,1.870957e-07,0.477081,1.034216e+18,9.669159e+01,0.000000,0.000000,0
0.9,2.061518e-07,0.475131,9.590675e+17,1.042680e+02,0.000000,0.000000,0
0.9,2.267324e-07,0.473086,8.861209e+17,1.128514e+02,0.000000,0.000000,0
0.9,2.489595e-07,0.470943,8.156352e+17,1.226038e+02,0.000000,0.000000,0
0.9,2.729647e-07,0.468700,7.478415e+17,1.337182e+02,0.000000,0.000000,0
0.9,2.988903e-07,0.466353,6.829401e+17,1.464257e+02,0.000000,0.000000,0
0.9,3.268900e-07,0.463899,6.210989e+17,1.610050e+02,-0.000000,-0.000000,0
0.9,3.571296e-07,0.461335,5.624514e+17,1.777931e+02,0.000000,0.000000,0
0.9,3.897885e-07,0.458657,5.070967e+17,1.972010e+02,0.000000,0.000000,0
0.9,4.250600e-07,0.455860,4.550997e+17,2.197321e+02,0.000000,0.000000,0
0.9,4.631533e-07,0.452940,4.064921e+17,2.460072e+02,0.000000,0.000000,0
0.9,5.042940e-07,0.449891,3.612743e+17,2.767980e+02,0.000000,0.000000,0
0.9,5.487259e-07,0.446708,3.194175e+17,3.130699e+02,0.000000,0.000000,0
0.9,5.967125e-07,0.443383,2.808664e+17,3.560411e+02,0.000000,0.000000,0
0.9,6.485379e-07,0.439908,2.455426e+17,4.072613e+02,0.000000,0.000000,0
0.9,7.045094e-07,0.436274,2.133472e+17,4.687194e+02,-0.000000,-0.000000,0
0.9,7.649586e-07,0.432472,1.841645e+17,5.429928e+02,0.000000,0.000000,0
0.9,8.302438e-07,0.428488,1.578646e+17,6.334541e+02,0.000000,0.000000,0
0.9,9.007517e-07,0.424310,1.343068e+17,7.445640e+02,0.000000,0.000000,0
0.9,9.769003e-07,0.419923,1.133417e+17,8.822879e+02,-0.000000,-0.000000,0
0.9,1.059141e-06,0.415308,9.481388e+16,1.054698e+03,0.000000,0.000000,0
0.9,1.147961e-06,0.410448,7.856362e+16,1.272854e+03,0.000000,0.000000,0
0.9,1.243886e-06,0.405320,6.442849e+16,1.552108e+03,0.000000,0.000000,0
0.9,1.347485e-06,0.399901,5.224461e+16,1.914073e+03,0.000000,0.000000,0
0.9,1.459372e-06,0.394164,4.184772e+16,2.389617e+03,0.000000,0.000000,0
0.9,1.580211e-06,0.388082,3.307399e+16,3.023524e+03,0.000000,0.000000,0
0.9,1.710716e-06,0.381622,2.576096e+16,3.881843e+03,0.000000,0.000000,0
0.9,1.851662e-06,0.374751,1.974845e+16,5.063689e+03,0.000000,0.000000,0
0.9,2.003883e-06,0.367432,1.487970e+16,6.720566e+03,0.000000,0.000000,0
0.9,2.168282e-06,0.359629,1.100278e+16,9.088609e+03,0.000000,0.000000,0
0.9,2.345833e-06,0.351300,7.972238e+15,1.254353e+04,0.000000,0.000000,0
0.9,2.537588e-06,0.342403,5.650898e+15,1.769630e+04,0.000000,0.000000,0
0.9,2.744684e-06,0.332894,3.911804e+15,2.556365e+04,0.000000,0.000000,0
0.9,2.968347e-06,0.322728,2.639968e+15,3.787924e+04,0.000000,0.000000,0
0.9,3.209903e-06,0.311859,1.733817e+15,5.767620e+04,0.000000,0.000000,0
0.9,3.470784e-06,0.300239,1.106110e+15,9.040693e+04,0.000000,0.000000,0
0.9,3.752535e-06,0.287821,6.841994e+14,1.461562e+05,0.000000,0.000000,0
0.9,4.056826e-06,0.274557,4.095934e+14,2.441446e+05,0.000000,0.000000,0
0.9,4.385461e-06,0.260399,2.368698e+14,4.221729e+05,0.000000,0.000000,0
0.9,4.740386e-06,0.245300,1.320886e+14,7.570679e+05,0.000000,0.000000,0
0.9,5.123706e-06,0.229216,7.090126e+13,1.410412e+06,0.000000,0.000000,0
0.9,5.537690e-06,0.212101,3.657161e+13,2.734361e+06,0.000000,0.000000,0
0.9,5.984794e-06,0.193916,1.809894e+13,5.525185e+06,0.000000,0.000000,0
0.9,6.467666e-06,0.174625,8.581579e+12,1.165287e+07,0.000000,0.000000,0
0.9,6.989168e-06,0.154195,3.893718e+12,2.568239e+07,0.000000,0.000000,0
0.9,7.552390e-06,0.132604,1.689061e+12,5.920449e+07,0.000000,0.000000,0
0.9,8.160669e-06,0.109836,7.001118e+11,1.428343e+08,0.000000,0.000000,0
0.9,8.817611e-06,0.085890,2.772616e+11,3.606703e+08,0.000000,0.000000,0
0.9,9.527109e-06,0.060778,1.049602e+11,9.527425e+08,0.000000,0.000000,0
0.9,1.029337e-05,0.034531,3.802772e+10,2.629661e+09,0.000000,0.000000,0
0.9,1.112092e-05,0.007205,1.321407e+10,7.567689e+09,0.000000,0.000000,0
0.9,1.201469e-05,-0.021118,4.418083e+09,2.263425e+10,0.000000,0.000000,0
0.9,1.297995e-05,-0.050319,1.427835e+09,7.003610e+10,0.000000,0.000000,0
0.9,1.402243e-05,-0.080238,4.488155e+08,2.228087e+11,0.000000,0.000000,0
0.9,1.514832e-05,-0.110662,1.383449e+08,7.228313e+11,-0.000000,-0.000000,0
0.9,1.636427e-05,-0.141318,4.226290e+07,2.366141e+12,0.000000,0.000000,0
0.9,1.767750e-05,-0.171859,1.296859e+07,7.710939e+12,0.000000,0.000000,0
0.9,1.909579e-05,-0.201850,4.065083e+06,2.459974e+13,0.000000,0.000000,0
0.9,2.062754e-05,-0.230754,1.328917e+06,7.524926e+13,0.000000,0.000000,0
0.9,2.228183e-05,-0.257926,4.645528e+05,2.152608e+14,0.000000,0.000000,0
0.9,2.406847e-05,-0.282620,1.787308e+05,5.595005e+14,0.000000,0.000000,0
0.9,2.599803e-05,-0.304054,7.800416e+04,1.281983e+15,0.000000,0.000000,0
0.9,2.808196e-05,-0.321565,3.962356e+04,2.523751e+15,0.000000,0.000000,0
0.9,3.033261e-05,-0.334836,2.371400e+04,4.216919e+15,0.000000,0.000000,0
0.9,3.276331e-05,-0.344080,1.658466e+04,6.029669e+15,0.000000,0.000000,0
0.9,3.538846e-05,-0.349989,1.319594e+04,7.578087e+15,0.000000,0.000000,0
0.9,3.822363e-05,-0.353472,1.153294e+04,8.670817e+15,0.000000,0.000000,0
0.9,4.128560e-05,-0.355376,1.071368e+04,9.333862e+15,0.000000,0.000000,0
0.9,4.459254e-05,-0.356349,1.031818e+04,9.691629e+15,0.000000,0.000000,0
0.9,4.816403e-05,-0.356813,1.013450e+04,9.867289e+15,0.000000,0.000000,0
0.9,5.202124e-05,-0.357021,1.005349e+04,9.946791e+15,0.000000,0.000000,0
0.9,5.618703e-05,-0.357107,1.001990e+04,9.980142e+15,0.000000,0.000000,0
0.9,6.068608e-05,-0.357141,1.000688e+04,9.993120e+15,0.000000,0.000000,0
0.9,6.554506e-05,-0.357153,1.000221e+04,9.997795e+15,0.000000,0.000000,0
0.9,7.079275e-05,-0.357157,1.000065e+04,9.999349e+15,0.000000,0.000000,0
0.9,7.646026e-05,-0.357158,1.000018e+04,9.999824e+15,0.000000,0.000000,0
0.9,8.258117e-05,-0.357158,1.000004e+04,9.999957e+15,0.000000,0.000000,0
0.9,8.919175e-05,-0.357159,1.000001e+04,9.999990e+15,0.000000,0.000000,0
0.9,9.633118e-05,-0.357159,1.000000e+04,9.999998e+15,0.000000,0.000000,0
0.9,1.040418e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.123692e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.213628e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.310759e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.415661e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.528955e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.651312e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.783458e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,1.926175e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0.9,2.000000e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
